"Team","Date","Game_ID","Season","Opponent","Is_Home","TOI","GF%","SF%","FF%","CF%","xGF%","GF","GA","SF","SA","FF","FA","CF","CA","xGF","xGA","G±","S±","F±","C±","xG±"
"S.J","2023-03-07","2022021019","20222023","COL","0",60,0,20.86,23.47,29.53,21.94,0,5.89,12.05,45.72,17.57,57.28,31.68,75.62,0.93,3.31,-5.89,-33.67,-39.72,-43.94,-2.38
"S.J","2023-03-09","2022021032","20222023","STL","0",60,35.17,54.07,55.79,57.27,51.57,2.07,3.82,34.71,29.49,46.02,36.46,62.98,46.98,3.32,3.12,-1.75,5.22,9.56,16,0.2
"S.J","2023-03-11","2022021051","20222023","MIN","1",60,24.42,50.75,47.11,48.62,41.55,1.73,5.36,33.55,32.56,44.28,49.71,60.72,64.17,3.53,4.96,-3.63,0.99,-5.43,-3.46,-1.44
"S.J","2023-03-14","2022021074","20222023","CBJ","1",64.28,42.82,36.77,40.87,42.35,41.22,4.68,6.26,29.58,50.85,45.45,65.76,61.77,84.09,3.38,4.82,-1.57,-21.27,-20.31,-22.32,-1.44
"S.J","2023-03-16","2022021090","20222023","SEA","1",61.97,34.27,48.74,41.75,44.84,43.68,1.03,1.98,31.4,33.02,40.03,55.86,57.79,71.11,2.93,3.77,-0.95,-1.62,-15.83,-13.31,-0.85
"S.J","2023-03-18","2022021107","20222023","NYI","1",60,17.95,42.93,39.12,42.45,28.11,0.94,4.32,27.48,36.53,33.59,52.28,51,69.14,1.56,3.99,-3.38,-9.06,-18.69,-18.15,-2.43
"S.J","2023-03-20","2022021118","20222023","EDM","0",64.75,46.68,40.71,36.77,38.75,33.31,4.2,4.79,33.17,48.31,37.34,64.2,49.34,78,3.85,7.7,-0.6,-15.14,-26.86,-28.66,-3.86
"S.J","2023-03-23","2022021145","20222023","VAN","0",60,22.68,45.11,48.21,40.37,48.33,2.02,6.88,18.26,22.22,30.5,32.77,35.86,52.97,2.15,2.29,-4.86,-3.96,-2.27,-17.12,-0.15
"S.J","2023-03-25","2022021153","20222023","CGY","0",60,38.88,50.46,42.25,44.05,40.62,3.08,4.85,30.51,29.96,37.37,51.08,52.45,66.61,2.87,4.19,-1.76,0.55,-13.71,-14.16,-1.33
"S.J","2023-03-28","2022021185","20222023","WPG","1",60,100,43.65,40.99,43.88,36.8,2.93,0,30.76,39.72,41.02,59.06,57.35,73.35,2.77,4.75,2.93,-8.96,-18.04,-16,-1.98
"S.J","2023-03-30","2022021199","20222023","VGK","1",60.83,56.35,49.17,52.49,51.43,41.47,3.91,3.03,25.55,26.41,43.7,39.55,57.39,54.21,2.4,3.38,0.88,-0.86,4.15,3.18,-0.99
"S.J","2023-04-01","2022021216","20222023","ARI","0",60,81.26,57.44,54.15,49.71,57.17,7.82,1.8,36.45,27.01,45.04,38.14,53.08,53.68,4.47,3.35,6.02,9.44,6.9,-0.61,1.12
"S.J","2023-04-04","2022021239","20222023","COL","1",63.22,39.66,37.49,38.05,36.29,38.29,2.74,4.17,28.23,47.07,35.38,57.62,47.49,83.37,3.05,4.91,-1.43,-18.84,-22.24,-35.88,-1.86
"S.J","2023-04-06","2022021256","20222023","COL","1",60,22.85,37.44,49.38,48.82,41.54,1.88,6.36,20.55,34.34,37.03,37.96,53.17,55.76,2.97,4.18,-4.47,-13.79,-0.93,-2.58,-1.21
"S.J","2023-04-08","2022021259","20222023","EDM","1",60,12.58,34.68,39.92,44.4,36.71,0.94,6.52,21.11,39.78,35.5,53.43,51.8,64.86,2.52,4.34,-5.58,-18.66,-17.93,-13.06,-1.82
"S.J","2023-04-10","2022021278","20222023","WPG","0",60,26.38,36.45,37.17,38.51,39.28,2.07,5.77,19.96,34.81,34.27,57.94,45.06,71.93,2.91,4.49,-3.7,-14.84,-23.66,-26.88,-1.59
"S.J","2023-04-12","2022021297","20222023","CGY","0",60,26.68,34.23,38.94,40.64,37.91,1.06,2.92,25.04,48.1,37.97,59.54,56.06,81.89,2.51,4.11,-1.85,-23.06,-21.57,-25.82,-1.6
"S.J","2023-04-13","2022021308","20222023","EDM","0",60,29.13,42.31,43.99,41.95,44.27,2.02,4.91,27.68,37.74,37.16,47.31,46.29,64.06,3.65,4.6,-2.89,-10.06,-10.16,-17.76,-0.95
"S.J","Total","-","22-23","-","-",60.79,42.18,47.21,47.15,47.16,47.33,231.72,317.58,2394.1,2677.28,3349.04,3753.92,4547.88,5096.19,262.02,291.62,-85.86,-283.18,-404.88,-548.3,-29.6
