"Team","Date","Game_ID","Season","Opponent","Is_Home","TOI","GF%","SF%","FF%","CF%","xGF%","GF","GA","SF","SA","FF","FA","CF","CA","xGF","xGA","G±","S±","F±","C±","xG±"
"BOS","2023-02-01","2022020806","20222023","TOR","0",60,74.83,48.68,47.52,44.34,45.82,5.36,1.8,31.06,32.75,41.91,46.29,53.03,66.56,2.29,2.71,3.56,-1.68,-4.37,-13.53,-0.42
"BOS","2023-02-11","2022020838","20222023","WSH","1",60,30.32,50.3,48.47,45.56,43.64,0.94,2.16,25.49,25.19,37.43,39.79,49.65,59.32,3.25,4.2,-1.22,0.3,-2.36,-9.67,-0.95
"BOS","2023-02-14","2022020861","20222023","DAL","0",63.73,62.62,55.09,51.82,50.26,53.28,3.15,1.88,37.26,30.38,46.55,43.27,66.32,65.64,2.58,2.26,1.27,6.89,3.28,0.69,0.32
"BOS","2023-02-16","2022020873","20222023","NSH","0",60,100,58.58,57.79,59.68,66.07,5.46,0,34.62,24.48,50.12,36.6,68.56,46.31,3.68,1.89,5.46,10.14,13.51,22.25,1.79
"BOS","2023-02-18","2022020885","20222023","NYI","1",60,74.18,52.51,54.54,54.6,56.29,5.81,2.02,28.81,26.06,45.38,37.82,57.58,47.87,2.88,2.24,3.79,2.75,7.56,9.7,0.64
"BOS","2023-02-20","2022020903","20222023","OTT","1",60,73.98,50.16,55.84,56.23,61.91,2.88,1.01,31.57,31.37,43.37,34.3,61.58,47.93,2.75,1.69,1.87,0.2,9.07,13.65,1.06
"BOS","2023-02-23","2022020927","20222023","SEA","0",60,57.7,45.75,49.37,49.43,55.73,6.3,4.62,33.63,39.88,52.25,53.58,63.34,64.82,4.89,3.88,1.68,-6.25,-1.33,-1.47,1
"BOS","2023-02-25","2022020939","20222023","VAN","0",60,76.87,60.79,58.69,61.24,55.61,3.12,0.94,38.03,24.53,49.72,35,64.6,40.88,3.05,2.43,2.18,13.5,14.72,23.72,0.61
"BOS","2023-02-27","2022020954","20222023","EDM","0",60,62.58,58.05,55.29,57.66,57.81,3.13,1.87,31.07,22.45,41.24,33.35,63.9,46.92,4.02,2.93,1.26,8.62,7.89,16.98,1.09
"BOS","2023-02-28","2022020965","20222023","CGY","0",64.92,59.28,29.07,31.31,34.81,34.06,4.11,2.82,21.58,52.66,29.42,64.54,45.44,85.11,2.99,5.79,1.29,-31.08,-35.12,-39.66,-2.8
"BOS","2023-03-02","2022020974","20222023","BUF","1",60,87.3,61.27,57,53.81,71.24,6.96,1.01,42.27,26.72,51.08,38.53,59.42,51.01,6.41,2.59,5.94,15.55,12.55,8.41,3.82
"BOS","2023-03-04","2022020991","20222023","NYR","1",60,65.99,49.05,54.15,57.39,60.16,3.92,2.02,24.65,25.61,40.75,34.51,57.71,42.85,2.4,1.59,1.9,-0.96,6.24,14.86,0.81
"BOS","2023-03-09","2022021026","20222023","EDM","1",60,38.52,57.18,55.34,55.48,41.96,1.93,3.08,28.68,21.48,38.04,30.71,51.42,41.26,2.23,3.09,-1.15,7.21,7.34,10.16,-0.86
"BOS","2023-03-11","2022021038","20222023","DET","1",60,54.88,50.3,49.54,54.43,52.22,2.75,2.26,34.53,34.11,44.53,45.35,66.49,55.67,3.38,3.09,0.49,0.41,-0.82,10.83,0.29
"BOS","2023-03-12","2022021053","20222023","DET","0",60,38.05,53.99,53.86,60.42,50.47,3.04,4.94,31.69,27.01,44.9,38.46,71.15,46.6,3.86,3.79,-1.91,4.68,6.44,24.54,0.07
"BOS","2023-03-14","2022021070","20222023","CHI","0",60,34.72,59.11,60.65,58.99,48.53,3.08,5.8,41.8,28.92,53.88,34.95,63.59,44.21,4.05,4.29,-2.71,12.88,18.93,19.38,-0.24
"BOS","2023-03-16","2022021084","20222023","WPG","0",60,100,46.06,51.92,52.52,58.75,3.1,0,27.28,31.94,44.95,41.64,64.9,58.67,4.22,2.96,3.1,-4.66,3.32,6.23,1.26
"BOS","2023-03-18","2022021096","20222023","MIN","0",60,74.17,58.54,56.28,54.56,52.38,5.2,1.81,40.61,28.76,53.8,41.8,63.53,52.92,3.38,3.08,3.39,11.85,12,10.62,0.31
"BOS","2023-03-19","2022021108","20222023","BUF","0",60,100,56.2,51.75,49.79,50.7,7.6,0,29.16,22.72,40.97,38.2,46.6,46.99,3.14,3.06,7.6,6.43,2.77,-0.39,0.09
"BOS","2023-03-21","2022021125","20222023","OTT","1",60,62.72,46.1,46.71,50.36,56.7,1.78,1.06,34.93,40.84,46.14,52.65,67.01,66.06,3.37,2.57,0.72,-5.91,-6.51,0.95,0.8
"BOS","2023-03-23","2022021137","20222023","MTL","1",60,66.02,42.21,37.93,41.34,39.17,3.91,2.01,21.86,29.92,31.28,51.18,42.53,60.34,2.42,3.77,1.9,-8.06,-19.9,-17.81,-1.34
"BOS","2023-03-25","2022021151","20222023","T.B","1",60,65.12,55.07,47.33,52.28,55.24,1.88,1.01,33.61,27.43,40.32,44.87,58.71,53.58,3,2.43,0.87,6.18,-4.55,5.12,0.57
"BOS","2023-03-26","2022021166","20222023","CAR","0",65,53.28,54.46,45.81,45.25,49.38,3.21,2.81,40.7,34.03,47.33,55.98,59.03,71.44,3.94,4.04,0.4,6.67,-8.65,-12.41,-0.1
"BOS","2023-03-28","2022021178","20222023","NSH","1",60,33.73,57.93,61.87,60.5,52.83,1.03,2.03,33.78,24.53,52.57,32.4,69.17,45.15,2.99,2.67,-1,9.25,20.17,24.02,0.32
"BOS","2023-03-30","2022021189","20222023","CBJ","1",60.68,64.16,50.82,54.9,51.51,58.81,1.9,1.06,29.16,28.22,45.05,37.01,57.96,54.57,3.6,2.52,0.84,0.94,8.05,3.39,1.08
"BOS","2023-04-01","2022021205","20222023","PIT","0",60,60.31,63.03,58.71,58.87,50.95,4.28,2.81,37.65,22.08,51.83,36.45,71.48,49.94,3.79,3.64,1.46,15.57,15.38,21.54,0.14
"BOS","2023-04-02","2022021218","20222023","STL","0",65,53.26,50.21,50.06,48.45,52.97,3.32,2.91,34.57,34.28,44.89,44.79,58.16,61.87,3.74,3.32,0.41,0.29,0.1,-3.71,0.42
"BOS","2023-04-06","2022021246","20222023","TOR","1",62.5,63.76,47.91,45.67,45.82,43.4,1.87,1.06,31.15,33.86,39.44,46.91,51.51,60.9,2.2,2.86,0.81,-2.72,-7.47,-9.4,-0.67
"BOS","2023-04-08","2022021265","20222023","N.J","1",60,65.5,58.62,59.62,61.97,56.02,1.92,1.01,41.08,28.99,55.69,37.72,73.14,44.89,3.34,2.62,0.91,12.08,17.98,28.26,0.72
"BOS","2023-04-09","2022021273","20222023","PHI","0",60,65.47,52.53,53.07,54.92,42.29,5.34,2.81,37.4,33.8,49.67,43.93,62.17,51.04,2.71,3.7,2.52,3.6,5.74,11.13,-0.99
"BOS","2023-04-11","2022021290","20222023","WSH","1",60,70.98,62.58,61.87,63.21,70.54,4.94,2.02,44.47,26.59,60.55,37.31,78.66,45.78,4.51,1.89,2.92,17.88,23.23,32.89,2.63
"BOS","2023-04-13","2022021298","20222023","MTL","0",60,57.89,40.05,48.62,52.31,58.07,5.16,3.75,21.69,32.47,44.29,46.81,64.15,58.49,4.95,3.57,1.41,-10.78,-2.51,5.66,1.38
"BOS","Total","-","22-23","-","-",60.77,64.01,53.66,52.88,52.87,54.9,304.44,171.16,2765.37,2388.24,3745.57,3337.53,4978.6,4437.63,282.73,232.27,133.28,377.13,408.05,540.97,50.46
